Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Cluster,Cluster_Selected,PCA1,PCA2
41.0,64.9,1.57,166.0,123.0,53.0,1.04,576.0,25.9,2.4,4.0,2.0,26.33,False,True,False,False,1,1,-0.6540985484680959,-0.7013798104157044
48.0,52.3,1.66,174.0,130.0,71.0,0.74,433.0,33.0,1.7999999999999998,3.0,1.0,18.98,False,False,False,True,1,1,-3.1311505780600086,-1.067507450006596
23.0,56.7,1.55,179.0,132.0,73.0,1.38,911.0,34.0,1.9,4.0,2.0,23.6,False,False,False,False,1,1,-0.5502273178566102,-2.002949996980159
19.0,46.8,1.63,184.0,128.0,63.0,1.35,864.0,34.4,1.6,4.0,2.0,17.61,False,True,False,False,1,1,-0.8644456718727511,-2.4095596296158788
37.0,70.3,1.77,162.0,123.0,52.0,1.01,621.0,33.7,1.7,2.0,1.0,22.44,False,False,True,False,1,1,-2.803543781834399,-0.0489064555669084
45.0,80.8,1.76,183.0,131.0,54.0,1.7,1102.0,11.4,3.5,4.0,3.0,26.08,True,False,False,True,2,2,3.2977674210343966,0.6867130509396506
28.0,56.0,1.5,193.0,128.0,56.0,1.94,1242.0,16.7,2.7,5.0,3.0,24.89,False,False,True,False,2,2,3.211875222384145,-1.9293204182204253
21.0,101.2,1.84,181.0,132.0,50.0,1.3,944.0,24.3,3.3,2.0,1.0,29.89,True,False,False,True,0,0,-0.25620905498941116,2.591053413223938
32.0,56.6,1.57,170.0,167.0,72.0,1.65,1378.0,15.7,2.7,4.0,3.0,22.96,False,True,False,False,2,2,2.7569781765920855,-1.8777679218537446
23.0,40.9,1.75,167.0,145.0,61.0,0.82,594.0,25.2,2.1,3.0,1.0,13.36,False,False,False,True,1,1,-2.109395333788837,-1.204867233608641
55.0,49.3,1.76,194.0,161.0,73.0,1.28,927.0,30.5,2.0,2.0,1.0,15.92,False,False,True,False,1,1,-1.7902130392788609,-1.0582491503316516
19.0,64.3,1.63,197.0,132.0,57.0,1.87,1234.0,18.0,2.7,5.0,3.0,24.2,False,False,False,False,2,2,3.170776440643116,-1.2645558556111953
32.0,49.3,1.62,167.0,158.0,74.0,1.18,1025.0,29.3,2.5,3.0,2.0,18.79,True,False,True,False,1,1,-0.4728200722062944,-1.6724013679571315
28.0,63.0,1.62,196.0,147.0,55.0,0.68,500.0,31.7,1.9,2.0,1.0,24.01,False,False,True,False,1,1,-3.270461753917426,-0.10757631179853705
25.0,41.1,1.67,186.0,138.0,71.0,1.03,711.0,31.9,2.4,3.0,2.0,14.74,False,False,False,True,1,1,-1.4303583112713096,-1.604608462935761
43.0,40.5,1.74,187.0,143.0,51.0,1.5,965.0,32.9,2.2,3.0,2.0,13.38,False,True,False,False,1,1,-0.5472474455893459,-1.9045532514768524
22.0,71.0,1.62,199.0,138.0,68.0,0.91,691.0,21.2,3.5,2.0,1.0,27.05,True,True,False,False,0,0,-1.198931385207829,1.391849318674476
23.0,60.9,1.62,193.0,168.0,69.0,1.59,1336.0,16.8,2.7,5.0,3.0,23.21,False,False,False,False,2,2,3.059097037129644,-1.567454174743288
43.0,64.7,1.66,191.0,132.0,69.0,1.88,1117.0,19.8,2.7,4.0,3.0,23.48,False,False,False,True,2,2,2.4246871067518696,-1.0817730686024956
21.0,51.0,1.71,174.0,132.0,73.0,1.07,706.0,34.2,2.2,3.0,2.0,17.44,False,True,False,False,1,1,-1.5374726455959091,-1.3232782685998594
36.0,57.7,1.77,176.0,147.0,63.0,1.65,1213.0,19.4,2.7,4.0,3.0,18.42,False,False,True,False,2,2,2.3452355906560736,-1.247154275795704
37.0,76.9,1.82,192.0,121.0,50.0,1.49,992.0,24.5,2.8,4.0,2.0,23.22,True,False,True,False,0,0,1.061069957222138,0.4346305881739423
50.0,80.5,1.77,175.0,129.0,59.0,1.85,1181.0,14.3,3.5,4.0,3.0,25.7,True,False,False,True,2,2,3.4064988437245605,0.4336214897821784
37.0,73.3,1.74,188.0,141.0,65.0,1.03,726.0,25.5,2.4,3.0,2.0,24.21,False,False,False,False,1,1,-0.6806508689004598,0.21341974539403843
29.0,49.0,1.57,168.0,132.0,53.0,1.33,878.0,26.5,2.6,3.0,2.0,19.88,False,False,False,True,1,1,-0.31980339004717395,-1.4589408494397709
18.0,114.5,1.97,192.0,128.0,60.0,1.03,725.0,24.1,2.6,3.0,1.0,29.5,True,False,False,False,0,0,-0.6698730338101593,2.983771972024242
43.0,81.0,1.78,188.0,152.0,65.0,1.58,1189.0,12.400000000000002,3.5,5.0,3.0,25.56,True,False,False,True,2,2,3.687228958015475,0.41033740852707434
31.0,53.5,1.76,172.0,133.0,69.0,1.22,811.0,27.6,1.7999999999999998,4.0,2.0,17.27,False,False,True,False,1,1,-0.4532696274457024,-1.5863364732422043
55.0,52.1,1.68,180.0,167.0,50.0,0.77,637.0,23.6,3.0,3.0,1.0,18.46,True,False,False,True,1,1,-1.5028419683935599,-0.14546032072445894
54.0,70.1,1.52,180.0,139.0,65.0,0.76,475.0,26.6,2.1,2.0,1.0,30.34,False,True,False,False,1,1,-2.8078143942608813,0.15575609368598534
28.0,86.9,1.78,164.0,134.0,68.0,1.29,951.0,24.9,3.7,4.0,2.0,27.43,True,True,False,False,0,0,1.20566751509667,1.1716718913881425
53.0,73.4,1.76,169.0,151.0,70.0,1.09,815.0,27.9,2.8,3.0,2.0,23.7,True,False,False,True,0,0,-0.4318564977673227,0.17604441550074976
30.0,90.0,1.66,165.0,152.0,71.0,1.32,1104.0,26.6,2.1,4.0,2.0,32.66,True,False,False,False,0,0,0.6163676462390814,-0.14822329194420342
20.0,85.7,1.92,172.0,136.0,58.0,1.72,1287.0,10.5,3.5,5.0,3.0,23.25,True,False,False,False,2,2,4.249426842420423,0.7973856391294427
50.0,70.4,1.55,160.0,143.0,58.0,0.73,470.0,29.9,2.7,2.0,1.0,29.3,False,False,True,False,1,1,-2.756292375525964,0.42015450988690817
23.0,57.7,1.71,179.0,149.0,58.0,1.15,942.0,27.0,3.4,3.0,2.0,19.73,True,False,True,False,0,0,0.06802550054356254,-0.14757370786429005
27.0,75.7,1.76,167.0,132.0,66.0,0.68,494.00000000000006,25.3,2.3,3.0,1.0,24.44,True,False,False,False,1,1,-2.0993369502211126,0.705782082024318
22.0,61.8,1.52,169.0,166.0,61.0,1.83,1519.0,17.0,2.7,5.0,3.0,26.75,False,False,False,True,2,2,3.6032074182757645,-2.043553613486077
40.0,80.3,1.76,168.0,167.0,74.0,1.63,1497.0,13.1,3.5,5.0,3.0,25.92,True,False,True,False,2,2,4.179999525693663,-0.09689761910331293
27.0,104.3,1.68,162.0,135.0,62.0,1.28,950.0,29.7,3.5,3.0,2.0,36.95,True,False,False,False,0,0,0.4552714926425653,1.8552783793753553
19.0,65.7,1.58,170.0,121.0,57.0,1.46,883.0,25.9,1.9,3.0,2.0,26.32,False,False,False,False,1,1,-0.29920198697743716,-1.0841632414725377
30.0,120.3,1.96,171.0,136.0,65.0,0.66,494.00000000000006,23.9,2.6,2.0,1.0,31.32,True,False,False,True,0,0,-1.8880555715396774,3.5004788439259436
57.0,51.9,1.57,169.0,151.0,67.0,1.05,713.0,29.1,2.6,3.0,2.0,21.06,False,True,False,False,1,1,-1.0868228115803817,-1.3038649027558278
19.0,59.1,1.57,184.0,162.0,50.0,1.65,1336.0,17.9,2.7,5.0,3.0,23.98,False,False,False,False,2,2,3.0419925350556727,-1.753049472602906
37.0,66.9,1.75,184.0,127.0,50.0,1.38,876.0,26.5,2.1,4.0,2.0,21.84,False,False,True,False,1,1,0.1763978396099321,-0.6634407784992837
18.0,66.9,1.75,170.0,122.0,61.0,0.94,573.0,26.8,1.7,2.0,1.0,21.84,False,False,False,True,1,1,-2.5458025911697413,-0.010695462263295735
54.0,78.7,1.66,195.0,131.0,55.0,1.42,921.0,22.9,2.6,3.0,2.0,28.56,True,False,False,True,0,0,0.3700233721874836,0.37437970136107923
26.0,62.4,1.61,198.0,139.0,58.0,1.88,1307.0,19.8,2.7,4.0,3.0,24.07,False,False,False,True,2,2,2.7167471763077846,-1.2714926167140244
34.0,102.1,1.71,185.0,135.0,72.0,0.96,713.0,27.3,3.2,2.0,1.0,34.92,True,True,False,False,0,0,-1.368632114709449,2.514290972302957
26.0,51.9,2.0,173.0,133.0,54.0,0.75,549.0,26.6,2.3,2.0,1.0,12.97,True,True,False,False,1,1,-2.4808966151088465,0.4594998551178454
28.0,58.3,2.0,198.0,135.0,65.0,1.32,980.0,28.2,3.0,4.0,2.0,14.57,True,False,True,False,0,0,0.6485898074410701,0.12213051303298396
41.0,101.1,1.83,160.0,162.0,66.0,0.79,634.0,28.6,3.2,2.0,1.0,30.19,True,False,False,True,0,0,-1.7063931578816467,2.4240759291155194
55.0,118.6,1.72,163.0,168.0,67.0,0.77,640.0,25.9,2.6,3.0,1.0,40.09,True,False,True,False,0,0,-1.2915799717714211,2.5092277320507415
52.0,84.8,1.85,189.0,152.0,50.0,1.19,895.0,23.4,3.2,2.0,1.0,24.78,True,False,False,False,0,0,-0.5761405512945679,1.872220821307716
47.0,80.0,1.77,171.0,149.0,68.0,0.72,531.0,28.2,3.5,3.0,1.0,25.54,True,True,False,False,0,0,-1.5711668670520156,1.577100384937526
48.0,73.1,1.83,194.0,131.0,71.0,1.05,681.0,28.0,2.8,4.0,2.0,21.83,True,False,False,True,0,0,-0.25281752638287525,0.4453291532257242
31.0,77.4,1.71,190.0,137.0,52.0,1.26,863.0,26.2,1.7999999999999998,4.0,2.0,26.47,False,False,False,False,1,1,-0.030566423604693888,-0.37714144828874585
28.0,72.9,1.67,197.0,147.0,74.0,1.13,831.0,34.7,2.2,3.0,2.0,26.14,False,False,False,False,1,1,-1.120478687798853,-0.3426349632622664
26.0,71.2,1.5,182.0,142.0,54.0,1.15,816.0,34.6,2.6,2.0,1.0,31.64,False,False,False,False,1,1,-2.0307626816554216,0.08439415155373373
51.0,88.2,1.62,163.0,133.0,72.0,1.56,1027.0,11.800000000000002,3.5,4.0,3.0,33.61,True,False,False,False,2,2,2.9554110438238546,0.6748612173480399
29.0,75.6,1.8,175.0,149.0,57.0,1.31,976.0,25.7,1.9,4.0,2.0,23.33,False,False,False,True,1,1,0.3300819648842187,-0.4933933949944289
52.0,57.9,1.56,166.0,152.0,68.0,1.66,1135.0,15.8,2.7,4.0,3.0,23.79,False,True,False,False,2,2,2.3567608240503035,-1.6942249116524863
52.0,70.6,1.58,181.0,164.0,67.0,1.02,753.0,34.9,2.0,3.0,2.0,28.28,False,True,False,False,1,1,-1.530453038581499,-0.8283294060691545
57.0,55.7,1.99,170.0,126.0,70.0,1.13,705.0,23.6,3.0,3.0,2.0,14.07,True,False,True,False,0,0,-0.22787402733663562,0.29485443210706
39.0,102.3,1.94,192.0,134.0,50.0,0.89,656.0,22.9,2.4,3.0,1.0,27.18,True,False,False,True,0,0,-1.0699608379677086,2.4171836717721407
46.0,72.6,1.87,188.0,161.0,64.0,1.31,1044.0,22.6,3.4,4.0,2.0,20.76,True,True,False,False,0,0,1.3528449968357459,0.5847329092915486
25.0,63.8,1.68,198.0,165.0,67.0,0.95,784.0,31.6,1.9,2.0,1.0,22.6,False,False,False,False,1,1,-2.430608716081186,-0.34463184556128756
28.0,67.3,1.67,171.0,157.0,74.0,0.61,479.0,29.2,2.3,3.0,1.0,24.13,False,False,True,False,1,1,-2.5493147311038205,-0.008892869065599107
58.0,59.3,1.58,166.0,165.0,56.0,1.97,1463.0,19.8,2.7,4.0,3.0,23.75,False,False,True,False,2,2,3.04660320584562,-1.9784927835254316
54.0,70.7,1.57,198.0,163.0,65.0,1.14,836.0,31.8,2.1,3.0,1.0,28.68,False,False,False,False,1,1,-1.6059380409287363,-0.3995972392357713
31.0,86.9,1.69,185.0,130.0,65.0,1.72,1230.0,14.0,3.5,4.0,3.0,30.43,True,False,False,True,2,2,3.3656682021053452,0.7218270015677598
47.0,98.2,1.9,199.0,148.0,64.0,0.76,557.0,22.9,3.0,3.0,1.0,27.2,True,True,False,False,0,0,-1.1577102329617859,2.609328275558116
52.0,63.6,1.62,168.0,150.0,55.0,1.3,965.0,20.8,2.3,4.0,2.0,24.23,True,False,True,False,1,1,0.6084655207076503,-1.0709860890772274
38.0,45.2,1.68,193.0,144.0,58.0,1.01,727.0,29.9,2.4,3.0,2.0,16.01,False,True,False,False,1,1,-1.2435275871378821,-1.2523043331702592
22.0,107.4,1.74,195.0,138.0,63.0,1.34,1017.0,22.0,2.2,2.0,1.0,35.47,True,False,True,False,0,0,-0.456165106827751,2.0076658946393517
36.0,59.1,1.78,184.0,121.0,60.0,0.85,514.0,34.5,2.2,2.0,1.0,18.65,False,False,False,False,1,1,-3.0857949416349992,0.06828656026070219
31.0,53.3,1.64,183.0,141.0,70.0,0.57,402.0,29.4,2.4,3.0,1.0,19.82,False,False,True,False,1,1,-2.8420411181678964,-0.43554114339215455
43.0,46.2,1.63,176.0,139.0,65.0,1.18,812.0,21.7,2.1,2.0,1.0,17.39,True,False,True,False,1,1,-1.5831212822330205,-1.1582015391707665
21.0,67.0,1.61,161.0,152.0,74.0,1.32,1104.0,22.0,2.1,3.0,2.0,25.85,True,False,False,True,1,1,0.2668484618174405,-1.0658978391147833
42.0,86.3,1.77,172.0,127.0,55.0,1.77,1113.0,11.4,3.5,4.0,3.0,27.55,True,True,False,False,2,2,3.4465567167001003,0.8374042142758872
59.0,85.5,1.67,190.0,144.0,71.0,1.99,1418.0,15.0,3.5,5.0,3.0,30.66,True,False,False,False,2,2,4.342611548536258,0.0916425151038751
42.0,70.2,1.87,188.0,165.0,65.0,1.38,1127.0,22.7,3.4,3.0,2.0,20.07,True,True,False,False,0,0,1.114187446495022,0.6086276418495902
57.0,75.6,1.67,186.0,153.0,65.0,1.05,723.0,31.6,1.7999999999999998,3.0,2.0,27.11,False,False,False,False,1,1,-1.354558304962195,-0.4224980001266916
25.0,62.6,1.65,174.0,142.0,61.0,1.2,852.0,27.9,2.2,3.0,1.0,22.99,False,False,False,False,1,1,-1.241232869570381,-0.6319222039573877
56.0,55.7,1.53,190.0,124.0,66.0,1.91,1066.0,16.1,2.7,5.0,3.0,23.79,False,False,False,False,2,2,2.9067456464243864,-1.8664900672198892
57.0,96.1,1.74,199.0,144.0,54.0,1.21,862.0,21.6,2.8,3.0,2.0,31.74,True,False,False,False,0,0,0.38966354796164193,1.5893358722348891
31.0,76.7,1.62,174.0,127.0,74.0,1.39,883.0,28.1,2.3,4.0,2.0,29.23,False,False,False,True,1,1,0.18397103516190189,-0.5193213527955391
49.0,57.2,1.89,192.0,135.0,62.0,1.14,762.0,21.1,3.5,2.0,1.0,16.01,True,False,False,False,0,0,-0.7854252910761124,1.1267647617450105
55.0,69.9,1.81,179.0,167.0,57.0,1.2,992.0,20.2,2.1,4.0,2.0,21.34,True,False,True,False,1,1,0.6383132766600875,-0.48811773309835826
50.0,67.9,1.77,171.0,164.0,73.0,1.03,760.0,33.0,2.4,3.0,2.0,21.67,False,False,False,True,1,1,-1.1351240725584235,-0.4351366284295872
40.0,87.9,1.87,196.0,134.0,54.0,1.96,1445.0,10.7,3.5,5.0,3.0,25.14,True,False,True,False,2,2,4.7611480477252925,0.8105731530322937
32.0,102.8,1.98,168.0,120.0,61.0,1.24,818.0,27.8,2.8,3.0,2.0,26.22,True,False,True,False,0,0,0.08326144213929565,1.9904528158085795
50.0,51.8,1.5,182.0,141.0,58.0,1.32,838.0,33.0,2.2,3.0,1.0,23.02,False,True,False,False,1,1,-1.6318473409108964,-1.534687112234405
42.0,57.7,1.57,167.0,122.0,52.0,1.83,1005.0,17.7,2.7,4.0,3.0,23.41,False,False,False,False,2,2,2.229289305201933,-1.5405688862953897
34.0,66.5,1.69,191.0,157.0,52.0,0.81,636.0,28.1,2.3,3.0,1.0,23.28,False,False,False,False,1,1,-1.9535190180601378,0.10651849441233033
50.0,95.4,1.61,173.0,133.0,50.0,1.16,764.0,21.5,3.6,4.0,2.0,36.8,True,False,True,False,0,0,0.9363167112787962,1.6597802908505517
19.0,69.2,1.6,186.0,155.0,74.0,1.17,907.0,32.4,1.6,3.0,1.0,27.03,False,False,False,False,1,1,-1.7277952330913726,-0.9185381316945121
31.0,66.6,1.67,184.0,137.0,71.0,1.02,699.0,31.0,1.5,4.0,2.0,23.88,False,False,False,True,1,1,-1.178737609268131,-1.2045303572194315
57.0,83.4,1.65,172.0,166.0,67.0,1.57,1290.0,13.3,3.5,4.0,3.0,30.63,True,True,False,False,2,2,3.3024152002251963,0.2788327648576168
57.0,43.8,1.75,180.0,160.0,73.0,1.39,1001.0,25.1,1.7,2.0,1.0,14.3,False,False,False,False,1,1,-1.3764804307789293,-1.6323552350153798
56.0,64.2,1.69,190.0,137.0,61.0,1.99,1227.0,19.6,2.7,5.0,3.0,22.48,False,False,False,False,2,2,3.2040799969750697,-1.3737559621623396
23.0,44.099999999999994,1.62,196.0,122.0,58.0,0.58,354.0,25.7,2.7,2.0,1.0,16.8,False,False,False,True,1,1,-3.0561090072372874,-0.15481451849835498
23.0,87.3,1.91,164.0,129.0,58.0,1.87,1327.0,11.800000000000002,3.5,5.0,3.0,23.93,True,True,False,False,2,2,4.407948556015971,0.6848779863324307
20.0,55.0,1.6,172.0,168.0,67.0,1.12,1035.0,24.0,3.2,4.0,2.0,21.48,True,False,False,True,1,1,0.6599469892626972,-1.0067615117621258
24.0,87.1,1.74,187.0,158.0,67.0,1.57,1364.0,10.0,3.5,4.0,3.0,28.77,True,False,True,False,2,2,3.7189218481405715,0.7977285111228157
25.0,66.6,1.61,184.0,166.0,56.0,1.38,1260.0,25.0,3.0,2.0,1.0,25.69,True,False,True,False,0,0,-0.1926886668921684,0.05753771635540599
59.0,60.4,1.76,194.0,120.0,53.0,1.72,929.0,18.8,2.7,5.0,3.0,19.5,False,False,False,False,2,2,2.43881043583987,-0.9743619234744697
32.0,126.4,1.83,198.0,146.0,62.0,1.1,883.0,28.2,2.1,3.0,2.0,37.74,True,True,False,False,0,0,-0.18988236358761568,2.472564847253474
46.0,88.7,1.63,166.0,146.0,66.0,0.75,542.0,28.8,3.5,2.0,1.0,33.38,True,False,True,False,0,0,-1.9832816537961682,1.9573017684310317
